杠杆,止盈%,止损%,K1涨跌幅%,切换K线数,切换后止盈比例,切换后止损比例,总交易数,盈利次数,亏损次数,胜率%,平均盈利%,平均亏损%,平均持仓K线数,盈亏比,总盈亏USDT,最终资金USDT,总收益率%
100,200,500,0.21,35,0.5,0.3,1537,933,604,60.70,1.55,-2.04,36.5,1.17,209.0000,1746.0000,13.60
100,200,500,0.21,10,0.9,0.3,1537,767,770,49.90,1.84,-1.57,32.4,1.17,206.7000,1743.7000,13.45
100,200,500,0.21,20,0.7,0.3,1538,853,685,55.46,1.64,-1.75,32.7,1.17,205.7000,1743.7000,13.37
100,200,500,0.21,20,0.9,0.4,1537,882,655,57.38,1.88,-2.22,43.9,1.14,202.6000,1739.6000,13.18
100,200,500,0.21,40,0.4,0.3,1537,955,582,62.13,1.51,-2.13,37.2,1.16,202.6000,1739.6000,13.18
100,200,500,0.21,15,0.6,0.3,1539,894,645,58.09,1.43,-1.67,27.5,1.19,202.4000,1741.4000,13.15
100,200,500,0.21,30,0.9,0.4,1537,901,636,58.62,1.90,-2.38,47.1,1.13,200.4000,1737.4000,13.04
100,200,500,0.21,35,0.9,0.4,1537,909,628,59.14,1.91,-2.45,48.5,1.13,200.4000,1737.4000,13.04
100,200,500,0.21,20,1.0,0.4,1536,854,682,55.60,2.00,-2.21,46.1,1.13,200.0000,1736.0000,13.02
100,200,500,0.21,10,1.0,0.3,1536,730,806,47.53,2.00,-1.57,34.8,1.16,198.5000,1734.5000,12.92
100,200,500,0.21,15,0.9,0.4,1537,872,665,56.73,1.86,-2.14,42.5,1.14,198.0000,1735.0000,12.88
100,200,500,0.21,15,1.0,0.4,1536,840,696,54.69,2.00,-2.13,45.0,1.13,195.0000,1731.0000,12.70
100,200,500,0.21,40,0.9,0.4,1536,912,624,59.38,1.92,-2.50,50.0,1.12,194.2000,1730.2000,12.64
100,200,500,0.21,35,1.0,0.4,1536,887,649,57.75,2.00,-2.43,50.1,1.12,194.0000,1730.0000,12.63
100,200,500,0.21,45,0.3,0.3,1536,978,558,63.67,1.46,-2.22,38.4,1.16,193.6000,1729.6000,12.60
100,200,500,0.21,30,1.0,0.4,1536,877,659,57.10,2.00,-2.37,48.9,1.12,193.0000,1729.0000,12.57
100,200,500,0.21,20,0.6,0.3,1538,886,652,57.61,1.51,-1.76,30.4,1.17,193.2000,1731.2000,12.56
100,200,500,0.21,10,0.9,0.4,1537,862,675,56.08,1.84,-2.07,41.0,1.14,190.2000,1727.2000,12.37
100,200,500,0.21,30,0.8,0.4,1537,922,615,59.99,1.80,-2.40,45.3,1.13,189.4000,1726.4000,12.32
100,200,500,0.21,15,0.7,0.4,1539,943,596,61.27,1.56,-2.16,36.4,1.15,189.4000,1728.4000,12.31
100,200,500,0.21,30,0.5,0.3,1537,924,613,60.12,1.51,-1.96,34.2,1.16,189.0000,1726.0000,12.30
100,200,500,0.21,35,0.7,0.4,1537,952,585,61.94,1.72,-2.48,44.2,1.13,187.4000,1724.4000,12.19
100,200,500,0.21,45,0.9,0.4,1536,916,620,59.64,1.93,-2.55,51.3,1.12,187.2000,1723.2000,12.19
100,200,500,0.21,10,1.0,0.4,1536,826,710,53.78,2.00,-2.06,43.9,1.13,187.0000,1723.0000,12.17
100,200,500,0.21,35,0.8,0.4,1537,927,610,60.31,1.82,-2.46,46.8,1.12,185.6000,1722.6000,12.08
100,200,500,0.21,5,1.0,0.3,1536,715,821,46.55,2.00,-1.52,33.3,1.15,184.5000,1720.5000,12.01
100,200,500,0.21,50,1.0,0.4,1535,905,630,58.96,2.00,-2.58,54.0,1.11,184.0000,1719.0000,11.99
100,200,500,0.21,25,1.0,0.4,1536,862,674,56.12,2.00,-2.28,47.3,1.12,184.0000,1720.0000,11.98
100,200,500,0.21,50,0.9,0.4,1535,919,616,59.87,1.94,-2.59,52.7,1.11,183.6000,1718.6000,11.96
100,200,500,0.21,30,0.7,0.4,1537,947,590,61.61,1.70,-2.41,42.6,1.13,183.6000,1720.6000,11.95
100,200,500,0.21,25,0.9,0.4,1537,886,651,57.64,1.89,-2.29,45.4,1.12,182.4000,1719.4000,11.87
100,200,500,0.21,40,0.7,0.4,1536,949,587,61.78,1.76,-2.53,46.2,1.12,180.4000,1716.4000,11.74
100,200,500,0.21,25,0.5,0.3,1538,921,617,59.88,1.44,-1.86,31.3,1.16,179.5000,1717.5000,11.67
100,200,500,0.21,40,0.8,0.4,1536,927,609,60.35,1.84,-2.51,48.4,1.12,178.4000,1714.4000,11.61
100,200,500,0.21,10,0.8,0.3,1538,797,741,51.82,1.68,-1.57,29.9,1.15,178.4000,1716.4000,11.60
100,200,500,0.21,40,1.0,0.4,1535,890,645,57.98,2.00,-2.48,51.6,1.11,178.0000,1713.0000,11.60
100,200,500,0.21,20,0.8,0.4,1537,905,632,58.88,1.75,-2.23,41.6,1.13,178.0000,1715.0000,11.58
100,200,500,0.21,40,0.3,0.3,1537,980,557,63.76,1.40,-2.15,36.0,1.15,176.7000,1713.7000,11.50
100,200,500,0.21,45,1.0,0.4,1535,897,638,58.44,2.00,-2.54,52.7,1.11,176.0000,1711.0000,11.47
100,200,500,0.21,5,0.9,0.3,1537,752,785,48.93,1.82,-1.52,30.9,1.15,176.1000,1713.1000,11.46
100,200,500,0.21,35,0.4,0.3,1537,955,582,62.13,1.44,-2.07,35.0,1.15,175.2000,1712.2000,11.40
100,200,500,0.21,40,0.6,0.4,1536,971,565,63.22,1.66,-2.55,44.1,1.12,173.6000,1709.6000,11.30
100,200,500,0.21,10,0.9,0.5,1536,934,602,60.81,1.84,-2.56,48.3,1.11,172.3000,1708.3000,11.22
100,200,500,0.21,15,0.8,0.4,1537,899,638,58.49,1.71,-2.15,39.8,1.13,172.2000,1709.2000,11.20
100,200,500,0.21,15,0.6,0.4,1539,980,559,63.68,1.41,-2.17,33.3,1.14,170.6000,1709.6000,11.09
100,200,500,0.21,10,0.7,0.3,1540,838,702,54.42,1.52,-1.57,27.5,1.15,168.5000,1708.5000,10.94
100,200,500,0.21,10,0.8,0.4,1538,895,643,58.19,1.68,-2.07,37.9,1.13,168.2000,1706.2000,10.94
100,200,500,0.21,35,0.6,0.4,1537,973,564,63.31,1.62,-2.50,42.2,1.12,166.4000,1703.4000,10.83
100,200,500,0.21,10,1.0,0.5,1535,898,637,58.50,2.00,-2.56,51.9,1.10,166.0000,1701.0000,10.81
100,200,500,0.21,50,0.6,0.4,1536,967,569,62.96,1.73,-2.64,47.6,1.11,166.0000,1702.0000,10.81
100,200,500,0.21,25,0.8,0.4,1537,908,629,59.08,1.78,-2.31,43.2,1.11,166.0000,1703.0000,10.80
100,200,500,0.21,10,0.7,0.4,1540,938,602,60.91,1.51,-2.07,34.5,1.13,165.0000,1705.0000,10.71
100,200,500,0.21,50,0.7,0.4,1536,947,589,61.65,1.80,-2.62,49.5,1.11,164.0000,1700.0000,10.68
100,200,500,0.21,45,0.8,0.4,1536,927,609,60.35,1.86,-2.56,49.9,1.11,164.0000,1700.0000,10.68
100,200,500,0.21,45,0.7,0.4,1536,945,591,61.52,1.78,-2.58,47.9,1.11,160.2000,1696.2000,10.43
100,200,500,0.21,20,0.5,0.3,1538,916,622,59.56,1.38,-1.77,28.3,1.15,160.0000,1698.0000,10.40
100,200,500,0.21,20,0.7,0.4,1538,933,605,60.66,1.62,-2.24,38.8,1.12,159.2000,1697.2000,10.35
100,200,500,0.21,25,0.7,0.4,1538,936,602,60.86,1.66,-2.32,40.5,1.11,159.2000,1697.2000,10.35
100,200,500,0.21,30,0.6,0.4,1537,969,568,63.04,1.59,-2.43,40.4,1.11,158.2000,1695.2000,10.29
100,200,500,0.21,50,0.8,0.4,1536,928,608,60.42,1.87,-2.60,51.4,1.10,157.6000,1693.6000,10.26
100,200,500,0.21,45,0.6,0.4,1536,965,571,62.83,1.70,-2.60,45.9,1.10,155.6000,1691.6000,10.13
100,200,500,0.21,30,0.4,0.3,1537,949,588,61.74,1.39,-1.98,32.6,1.13,155.3000,1692.3000,10.10
100,200,500,0.21,15,0.5,0.3,1539,925,614,60.10,1.28,-1.68,25.1,1.15,152.5000,1691.5000,9.91
100,200,500,0.21,5,1.0,0.4,1536,809,727,52.67,2.00,-2.02,42.5,1.10,152.0000,1688.0000,9.90
100,200,500,0.21,15,0.9,0.5,1536,934,602,60.81,1.86,-2.63,49.0,1.09,150.1000,1686.1000,9.77
100,200,500,0.21,5,0.8,0.3,1538,788,750,51.24,1.64,-1.52,28.0,1.13,149.8000,1687.8000,9.74
100,200,500,0.21,5,1.0,0.5,1535,888,647,57.85,2.00,-2.52,51.3,1.09,148.5000,1683.5000,9.67
100,200,500,0.21,5,0.7,0.3,1540,838,702,54.42,1.45,-1.52,25.3,1.14,148.2000,1688.2000,9.62
100,200,500,0.21,35,0.3,0.3,1537,984,553,64.02,1.33,-2.09,33.7,1.13,147.3000,1684.3000,9.58
100,200,500,0.21,20,0.9,0.5,1536,939,597,61.13,1.87,-2.70,50.4,1.09,146.7000,1682.7000,9.55
100,200,500,0.21,5,0.9,0.5,1536,926,610,60.29,1.82,-2.52,47.7,1.09,145.8000,1681.8000,9.49
100,200,500,0.21,10,0.6,0.3,1540,879,661,57.08,1.35,-1.58,24.7,1.14,145.2000,1685.2000,9.43
100,200,500,0.21,10,0.9,0.6,1536,989,547,64.39,1.83,-3.05,55.0,1.09,142.8000,1678.8000,9.30
100,200,500,0.21,5,0.9,0.4,1537,846,691,55.04,1.82,-2.02,39.7,1.10,142.8000,1679.8000,9.29
100,200,500,0.21,50,0.5,0.4,1536,981,555,63.87,1.65,-2.66,46.0,1.10,142.0000,1678.0000,9.24
100,200,500,0.21,20,0.6,0.4,1538,964,574,62.68,1.49,-2.25,36.0,1.11,140.8000,1678.8000,9.15
100,200,500,0.21,15,1.0,0.5,1535,901,634,58.70,2.00,-2.62,52.4,1.08,139.5000,1674.5000,9.09
100,200,500,0.21,10,0.6,0.4,1540,978,562,63.51,1.34,-2.08,31.0,1.12,139.0000,1679.0000,9.03
100,200,500,0.21,20,1.0,0.5,1535,910,625,59.28,2.00,-2.69,53.4,1.08,137.5000,1672.5000,8.96
100,200,500,0.21,25,0.4,0.3,1538,947,591,61.57,1.32,-1.88,29.7,1.12,136.7000,1674.7000,8.89
100,200,500,0.21,5,0.9,0.6,1536,987,549,64.26,1.81,-3.01,54.5,1.08,135.6000,1671.6000,8.83
100,200,500,0.21,10,0.8,0.5,1537,963,574,62.65,1.67,-2.57,44.7,1.09,135.5000,1672.5000,8.82
100,200,500,0.21,40,0.5,0.4,1536,985,551,64.13,1.57,-2.57,42.1,1.09,134.0000,1670.0000,8.72
100,200,500,0.21,25,0.6,0.4,1538,961,577,62.48,1.54,-2.33,38.3,1.10,133.6000,1671.6000,8.69
100,200,500,0.21,25,0.9,0.5,1536,942,594,61.33,1.89,-2.77,51.7,1.08,132.2000,1668.2000,8.61
100,200,500,0.21,5,1.0,0.6,1535,949,586,61.82,2.00,-3.01,59.2,1.07,132.0000,1667.0000,8.60
100,200,500,0.21,5,0.6,0.3,1540,889,651,57.73,1.26,-1.52,22.0,1.13,132.3000,1672.3000,8.59
100,200,500,0.21,25,1.0,0.5,1535,917,618,59.74,2.00,-2.76,54.3,1.08,129.0000,1664.0000,8.40
100,200,500,0.21,5,0.7,0.4,1540,935,605,60.71,1.44,-2.02,32.3,1.11,129.0000,1669.0000,8.38
100,200,500,0.21,30,0.3,0.3,1537,982,555,63.89,1.27,-2.01,31.1,1.12,128.4000,1665.4000,8.35
100,200,500,0.21,15,0.7,0.5,1538,999,539,64.95,1.55,-2.64,41.9,1.09,127.8000,1665.8000,8.31
100,200,500,0.21,30,0.9,0.5,1536,948,588,61.72,1.90,-2.84,53.2,1.08,127.5000,1663.5000,8.30
100,200,500,0.21,10,0.7,0.5,1539,1003,536,65.17,1.50,-2.57,40.4,1.09,127.5000,1666.5000,8.28
100,200,500,0.21,5,0.8,0.4,1538,885,653,57.54,1.63,-2.02,36.2,1.10,126.0000,1664.0000,8.19
100,200,500,0.21,35,0.9,0.5,1536,953,583,62.04,1.91,-2.90,54.4,1.07,125.1000,1661.1000,8.14
100,200,500,0.21,10,1.0,0.6,1535,952,583,62.02,2.00,-3.05,59.5,1.07,125.0000,1660.0000,8.14
100,200,500,0.21,45,0.5,0.4,1536,979,557,63.74,1.61,-2.61,44.1,1.09,125.0000,1661.0000,8.14
100,200,500,0.21,15,0.9,0.6,1536,988,548,64.32,1.85,-3.11,56.0,1.07,123.8000,1659.8000,8.06
100,200,500,0.21,20,0.9,0.6,1536,991,545,64.52,1.87,-3.18,57.4,1.07,121.8000,1657.8000,7.93
100,200,500,0.21,20,0.4,0.3,1538,948,590,61.64,1.24,-1.78,26.5,1.11,119.4000,1657.4000,7.76
100,200,500,0.21,40,0.9,0.5,1536,955,581,62.17,1.92,-2.95,55.8,1.07,119.1000,1655.1000,7.75
100,200,500,0.21,45,0.9,0.5,1536,959,577,62.43,1.93,-2.99,57.0,1.07,119.1000,1655.1000,7.75
100,200,500,0.21,30,1.0,0.5,1535,924,611,60.20,2.00,-2.83,55.7,1.07,118.0000,1653.0000,7.69
100,200,500,0.21,30,0.5,0.4,1537,989,548,64.35,1.47,-2.44,38.0,1.09,118.0000,1655.0000,7.68
100,200,500,0.21,10,0.5,0.3,1540,925,615,60.06,1.18,-1.59,21.9,1.12,118.0000,1658.0000,7.66
100,200,500,0.21,35,1.0,0.5,1535,931,604,60.65,2.00,-2.89,56.8,1.07,117.0000,1652.0000,7.62
100,200,500,0.21,35,0.5,0.4,1537,987,550,64.22,1.52,-2.51,40.2,1.08,116.0000,1653.0000,7.55
100,200,500,0.21,5,0.8,0.5,1537,961,576,62.52,1.63,-2.52,43.5,1.08,115.6000,1652.6000,7.52
100,200,500,0.21,5,0.7,0.5,1539,1008,531,65.50,1.44,-2.52,38.9,1.09,115.7000,1654.7000,7.52
100,200,500,0.21,40,0.4,0.4,1536,1008,528,65.62,1.47,-2.59,40.4,1.08,114.0000,1650.0000,7.42
100,200,500,0.21,50,0.3,0.4,1536,1023,513,66.60,1.47,-2.71,43.2,1.08,113.6000,1649.6000,7.40
100,200,500,0.21,50,0.4,0.4,1536,995,541,64.78,1.57,-2.68,44.8,1.08,112.4000,1648.4000,7.32
100,200,500,0.21,45,0.4,0.4,1536,1001,535,65.17,1.52,-2.64,42.6,1.08,111.2000,1647.2000,7.24
100,200,500,0.21,15,0.8,0.5,1536,957,579,62.30,1.71,-2.63,45.9,1.07,109.0000,1645.0000,7.10
100,200,500,0.21,45,1.0,0.5,1535,940,595,61.24,2.00,-2.98,59.2,1.06,107.5000,1642.5000,7.00
100,200,500,0.21,20,0.8,0.5,1536,958,578,62.37,1.74,-2.71,47.7,1.07,105.8000,1641.8000,6.89
100,200,500,0.21,5,0.5,0.3,1540,944,596,61.30,1.07,-1.52,18.9,1.12,106.0000,1646.0000,6.88
100,200,500,0.21,15,0.6,0.5,1538,1033,505,67.17,1.40,-2.65,38.2,1.08,105.2000,1643.2000,6.84
100,200,500,0.21,45,0.3,0.4,1536,1029,507,66.99,1.42,-2.67,40.8,1.08,104.2000,1640.2000,6.78
100,200,500,0.21,15,1.0,0.6,1535,954,581,62.15,2.00,-3.11,60.2,1.06,103.0000,1638.0000,6.71
100,200,500,0.21,5,0.6,0.4,1540,981,559,63.70,1.26,-2.02,28.0,1.09,103.2000,1643.2000,6.70
100,200,500,0.21,40,1.0,0.5,1535,933,602,60.78,2.00,-2.93,58.1,1.06,101.0000,1636.0000,6.58
100,200,500,0.21,50,1.0,0.5,1535,943,592,61.43,2.00,-3.02,60.2,1.06,101.0000,1636.0000,6.58
100,200,500,0.21,10,0.6,0.5,1539,1041,498,67.64,1.33,-2.58,36.5,1.08,101.1000,1640.1000,6.57
100,200,500,0.21,15,0.5,0.4,1539,1005,534,65.30,1.26,-2.17,30.1,1.09,101.0000,1640.0000,6.56
100,200,500,0.21,50,0.9,0.5,1535,957,578,62.35,1.93,-3.03,58.3,1.06,100.0000,1635.0000,6.51
100,200,500,0.21,20,1.0,0.6,1535,960,575,62.54,2.00,-3.17,61.2,1.05,99.0000,1634.0000,6.45
100,200,500,0.21,40,0.3,0.4,1536,1036,500,67.45,1.36,-2.62,38.7,1.07,97.8000,1633.8000,6.37
100,200,500,0.21,30,0.8,0.5,1536,964,572,62.76,1.79,-2.85,51.0,1.06,97.1000,1633.1000,6.32
100,200,500,0.21,35,0.7,0.5,1536,991,545,64.52,1.71,-2.93,49.1,1.06,96.5000,1632.5000,6.28
100,200,500,0.21,30,0.7,0.5,1536,989,547,64.39,1.68,-2.87,47.7,1.06,95.4000,1631.4000,6.21
100,200,500,0.21,25,0.8,0.5,1536,959,577,62.43,1.77,-2.78,49.1,1.06,95.1000,1631.1000,6.19
100,200,500,0.21,25,0.5,0.4,1538,985,553,64.04,1.41,-2.35,35.4,1.07,95.0000,1633.0000,6.18
100,200,500,0.21,20,0.5,0.4,1538,990,548,64.37,1.35,-2.26,33.1,1.08,95.0000,1633.0000,6.18
100,200,500,0.21,15,0.4,0.3,1539,958,581,62.25,1.12,-1.69,23.3,1.10,94.8000,1633.8000,6.16
100,200,500,0.21,5,0.6,0.5,1539,1053,486,68.42,1.25,-2.52,33.9,1.08,94.6000,1633.6000,6.15
100,200,500,0.21,5,0.7,0.6,1539,1063,476,69.07,1.44,-3.02,44.3,1.07,94.2000,1633.2000,6.12
100,200,500,0.21,10,0.5,0.4,1540,1017,523,66.04,1.17,-2.09,27.3,1.09,94.0000,1634.0000,6.10
100,200,500,0.21,25,0.9,0.6,1536,989,547,64.39,1.88,-3.23,58.3,1.05,92.8000,1628.8000,6.04
100,200,500,0.21,30,0.4,0.4,1537,1017,520,66.17,1.35,-2.47,35.8,1.07,92.2000,1629.2000,6.00
100,200,500,0.21,25,0.3,0.3,1538,977,561,63.52,1.18,-1.90,28.2,1.09,91.9000,1629.9000,5.98
100,200,500,0.21,5,0.8,0.6,1537,1018,519,66.23,1.63,-3.02,49.7,1.06,91.8000,1628.8000,5.97
100,200,500,0.21,10,0.8,0.6,1537,1014,523,65.97,1.67,-3.06,50.7,1.06,90.6000,1627.6000,5.89
100,200,500,0.21,35,0.8,0.5,1536,966,570,62.89,1.81,-2.91,52.3,1.05,90.0000,1626.0000,5.86
100,200,500,0.21,35,0.4,0.4,1537,1011,526,65.78,1.41,-2.54,38.2,1.07,88.0000,1625.0000,5.73
100,200,500,0.21,25,0.7,0.5,1537,986,551,64.15,1.65,-2.79,45.6,1.06,87.7000,1624.7000,5.71
100,200,500,0.21,40,0.6,0.5,1536,1010,526,65.76,1.65,-2.99,48.6,1.06,87.4000,1623.4000,5.69
100,200,500,0.21,40,0.7,0.5,1536,987,549,64.26,1.74,-2.97,51.1,1.05,87.1000,1623.1000,5.67
100,200,500,0.21,20,0.7,0.5,1537,985,552,64.09,1.61,-2.72,44.1,1.06,86.0000,1623.0000,5.60
100,200,500,0.21,40,0.8,0.5,1536,966,570,62.89,1.83,-2.96,54.0,1.05,85.8000,1621.8000,5.59
100,200,500,0.21,10,0.7,0.6,1539,1052,487,68.36,1.50,-3.06,45.7,1.06,82.6000,1621.6000,5.37
100,200,500,0.21,35,0.6,0.5,1536,1013,523,65.95,1.60,-2.95,46.7,1.05,81.9000,1617.9000,5.33
100,200,500,0.21,15,0.7,0.6,1538,1046,492,68.01,1.55,-3.13,47.4,1.05,80.6000,1618.6000,5.24
100,200,500,0.21,30,0.9,0.6,1536,991,545,64.52,1.89,-3.30,59.2,1.04,80.4000,1616.4000,5.23
100,200,500,0.21,5,0.6,0.6,1539,1107,432,71.93,1.25,-3.02,38.3,1.06,80.4000,1619.4000,5.22
100,200,500,0.21,45,0.9,0.6,1536,999,537,65.04,1.92,-3.42,62.1,1.04,79.6000,1615.6000,5.18
100,200,500,0.21,45,0.8,0.5,1536,966,570,62.89,1.85,-3.00,55.3,1.04,76.4000,1612.4000,4.97
100,200,500,0.21,30,0.6,0.5,1536,1011,525,65.82,1.57,-2.89,45.1,1.05,72.6000,1608.6000,4.73
100,200,500,0.21,40,0.9,0.6,1536,995,541,64.78,1.91,-3.38,61.1,1.04,72.6000,1608.6000,4.73
100,200,500,0.21,25,1.0,0.6,1535,961,574,62.61,2.00,-3.22,61.6,1.04,72.0000,1607.0000,4.69
100,200,500,0.21,50,0.6,0.5,1536,1002,534,65.23,1.71,-3.07,52.0,1.04,72.0000,1608.0000,4.69
100,200,500,0.21,45,0.6,0.5,1536,1004,532,65.36,1.68,-3.04,50.6,1.04,71.4000,1607.4000,4.65
100,200,500,0.21,30,0.3,0.4,1537,1051,486,68.38,1.22,-2.50,33.8,1.06,70.8000,1607.8000,4.61
100,200,500,0.21,45,0.7,0.5,1536,983,553,64.00,1.77,-3.02,52.9,1.04,69.9000,1605.9000,4.55
100,200,500,0.21,20,0.6,0.5,1537,1015,522,66.04,1.47,-2.73,40.8,1.05,69.0000,1606.0000,4.49
100,200,500,0.21,50,0.9,0.6,1535,998,537,65.02,1.93,-3.45,63.2,1.04,68.8000,1603.8000,4.48
100,200,500,0.21,35,0.3,0.4,1537,1042,495,67.79,1.29,-2.57,36.5,1.05,68.6000,1605.6000,4.46
100,200,500,0.21,35,0.9,0.6,1536,992,544,64.58,1.90,-3.35,60.3,1.04,67.8000,1603.8000,4.41
100,200,500,0.21,20,0.8,0.6,1536,1007,529,65.56,1.74,-3.18,54.2,1.04,66.2000,1602.2000,4.31
100,200,500,0.21,15,0.6,0.6,1538,1080,458,70.22,1.39,-3.14,43.0,1.05,65.6000,1603.6000,4.27
100,200,500,0.21,10,0.4,0.3,1540,968,572,62.86,1.01,-1.59,19.7,1.07,65.5000,1605.5000,4.25
100,200,500,0.21,15,0.8,0.6,1536,1007,529,65.56,1.70,-3.12,52.4,1.04,65.0000,1601.0000,4.23
100,200,500,0.21,20,0.3,0.3,1538,979,559,63.65,1.09,-1.80,24.8,1.06,63.9000,1601.9000,4.15
100,200,500,0.21,25,0.4,0.4,1538,1015,523,65.99,1.28,-2.37,33.3,1.05,63.6000,1601.6000,4.14
