entry_time,exit_time,direction,size_usdt,entry_price,exit_price,leveraged_return_pct,pnl_usdt,holding_bars,weak,trailing_activated,trailing_exit,exit_type,k1_body_pct%,k2_body_ratio
2025-01-13 13:15,2025-01-13 19:30,long,1.60,3222.7300,3100.7267,-530.00,-8.4800,25,0,0,0,stop_loss,0.3186,0.5766
2025-01-14 01:45,2025-01-14 04:45,long,4.00,3020.7900,3091.9943,330.00,13.2000,12,0,0,0,take_profit,0.5182,0.6671
2025-01-14 02:00,2025-01-14 06:00,short,1.60,3014.6700,3128.7968,-530.00,-8.4800,16,0,0,0,stop_loss,0.3475,0.5851
2025-01-14 01:15,2025-01-14 06:15,short,1.00,3026.0200,3140.5765,-530.00,-5.3000,20,0,0,0,stop_loss,0.2890,0.8529
2025-01-13 22:45,2025-01-14 06:30,short,4.00,3034.4100,3132.0530,-450.50,-18.0200,31,1,1,0,stop_loss,0.8952,0.5297
2025-01-14 12:15,2025-01-14 22:30,short,1.00,3162.6200,3198.5383,-159.00,-1.5900,41,1,1,0,stop_loss,0.2555,0.5353
2025-01-14 23:00,2025-01-15 07:00,long,4.00,3210.7800,3229.1000,79.88,3.1952,32,1,1,1,trailing_stop,0.8293,0.7201
2025-01-14 23:30,2025-01-15 07:15,long,1.00,3213.1300,3229.7300,72.33,0.7233,31,1,1,1,trailing_stop,0.2495,1.2934
2025-01-15 00:45,2025-01-15 11:45,short,1.60,3191.1300,3227.3721,-159.00,-2.5440,44,1,1,0,stop_loss,0.3151,0.8618
2025-01-15 04:30,2025-01-15 17:45,short,4.00,3215.0800,3199.5200,67.76,2.7102,53,1,1,1,trailing_stop,0.5743,0.5907
2025-01-15 10:00,2025-01-15 20:15,long,1.00,3225.0100,3188.3831,-159.00,-1.5900,41,1,1,0,stop_loss,0.2458,0.6696
2025-01-15 12:00,2025-01-15 20:30,short,4.00,3228.9700,3208.7200,87.80,3.5120,34,1,1,1,trailing_stop,0.5142,0.7135
2025-01-15 18:30,2025-01-15 23:00,short,1.00,3210.8700,3332.4244,-530.00,-5.3000,18,0,0,0,stop_loss,0.2428,0.6727
2025-01-15 16:30,2025-01-16 00:15,short,1.60,3238.0500,3342.2458,-450.50,-7.2080,31,1,1,0,stop_loss,0.3826,0.7811
2025-01-16 01:00,2025-01-16 03:45,long,1.00,3347.9500,3426.8660,330.00,3.3000,11,0,0,0,take_profit,0.2554,0.9895
2025-01-15 23:30,2025-01-16 04:15,short,1.60,3339.2100,3465.6229,-530.00,-8.4800,19,0,0,0,stop_loss,0.4234,0.7011
2025-01-16 14:30,2025-01-16 22:30,short,1.00,3377.5400,3297.9266,330.00,3.3000,32,0,0,0,take_profit,0.2570,0.5144
2025-01-17 00:30,2025-01-17 08:15,short,1.00,3336.5700,3314.3900,93.07,0.9307,31,1,1,1,trailing_stop,0.2919,1.4277
2025-01-17 12:15,2025-01-17 18:00,long,1.60,3357.3200,3436.4568,330.00,5.2800,23,0,0,0,take_profit,0.3532,0.6900
2025-01-17 19:15,2025-01-18 05:30,short,1.00,3425.0900,3463.9892,-159.00,-1.5900,41,1,1,0,stop_loss,0.2623,0.7364
2025-01-17 22:45,2025-01-18 09:00,short,4.00,3428.8700,3467.8122,-159.00,-6.3600,41,1,1,0,stop_loss,0.5137,1.2661
2025-01-18 12:45,2025-01-18 18:00,long,1.00,3365.6900,3238.2746,-530.00,-5.3000,21,0,0,0,stop_loss,0.2840,0.7204
2025-01-19 01:00,2025-01-19 09:00,long,4.00,3278.0500,3355.3183,330.00,13.2000,32,0,0,0,take_profit,0.6898,1.0686
2025-01-19 02:00,2025-01-19 09:00,long,1.60,3269.1100,3346.1676,330.00,5.2800,28,0,0,0,take_profit,0.4513,0.7387
2025-01-19 13:15,2025-01-19 17:15,long,4.00,3278.4800,3154.3661,-530.00,-21.2000,16,0,0,0,stop_loss,0.6259,0.7533
2025-01-19 22:30,2025-01-20 02:00,long,1.60,3369.3800,3448.8011,330.00,5.2800,14,0,0,0,take_profit,0.4100,1.2594
2025-01-20 00:30,2025-01-20 05:15,short,4.00,3402.5000,3322.2982,330.00,13.2000,19,0,0,0,take_profit,0.7142,0.5421
2025-01-20 01:00,2025-01-20 05:15,short,1.00,3406.4000,3326.1063,330.00,3.3000,17,0,0,0,take_profit,0.2422,0.5267
2025-01-20 09:45,2025-01-20 11:15,long,1.60,3201.0100,3276.4624,330.00,5.2800,6,0,0,0,take_profit,0.3655,1.4675
2025-01-20 09:30,2025-01-20 13:00,short,1.00,3183.8700,3304.4022,-530.00,-5.3000,14,0,0,0,stop_loss,0.2927,1.2452
2025-01-20 06:00,2025-01-20 14:30,long,4.00,3259.3100,3336.1366,330.00,13.2000,34,0,0,0,take_profit,0.6481,1.2475
2025-01-20 06:30,2025-01-20 14:30,long,4.00,3253.0100,3329.6881,330.00,13.2000,32,0,0,0,take_profit,1.0610,1.1828
2025-01-20 18:00,2025-01-20 20:15,short,1.00,3369.6100,3290.1835,330.00,3.3000,9,0,0,0,take_profit,0.2225,0.7467
2025-01-20 18:30,2025-01-21 01:30,long,4.00,3373.0000,3245.3079,-530.00,-21.2000,28,0,0,0,stop_loss,0.5710,0.8243
2025-01-20 19:00,2025-01-21 01:30,long,4.00,3342.9000,3216.3474,-530.00,-21.2000,26,0,0,0,stop_loss,0.5808,0.5370
2025-01-20 21:00,2025-01-21 01:30,short,1.60,3312.5500,3234.4685,330.00,5.2800,18,0,0,0,take_profit,0.4625,0.5608
2025-01-20 21:15,2025-01-21 01:30,short,1.00,3317.3200,3239.1260,330.00,3.3000,17,0,0,0,take_profit,0.2582,0.5580
2025-01-21 04:15,2025-01-21 14:30,long,1.60,3324.6000,3286.8420,-159.00,-2.5440,41,1,1,0,stop_loss,0.3760,0.5052
2025-01-21 13:45,2025-01-21 18:45,long,1.00,3225.1300,3301.1509,330.00,3.3000,20,0,0,0,take_profit,0.2741,0.6520
2025-01-21 09:30,2025-01-21 19:15,long,4.00,3237.4300,3313.7408,330.00,13.2000,39,0,0,0,take_profit,1.2240,0.5592
2025-01-21 16:45,2025-01-21 22:15,long,1.60,3254.1400,3330.8447,330.00,5.2800,22,0,0,0,take_profit,0.4552,0.7235
2025-01-21 19:45,2025-01-22 03:30,long,1.60,3305.0700,3326.2800,89.84,1.4375,31,1,1,1,trailing_stop,0.3371,0.5448
2025-01-21 20:30,2025-01-22 04:15,long,1.60,3307.9400,3323.5000,65.85,1.0537,31,1,1,1,trailing_stop,0.4301,0.5394
2025-01-22 05:00,2025-01-22 13:00,long,1.00,3309.4300,3337.2400,117.65,1.1765,32,1,1,1,trailing_stop,0.2150,0.6976
2025-01-22 00:15,2025-01-22 14:15,short,4.00,3316.5100,3306.2600,43.27,1.7307,56,1,1,1,trailing_stop,1.3651,0.5238
2025-01-22 11:15,2025-01-22 21:30,long,1.00,3343.3500,3305.3791,-159.00,-1.5900,41,1,1,0,stop_loss,0.2150,0.9444
2025-01-22 16:30,2025-01-23 02:45,long,1.60,3287.4100,3250.0744,-159.00,-2.5440,41,1,1,0,stop_loss,0.3580,0.5394
2025-01-23 00:30,2025-01-23 08:15,short,1.60,3272.0000,3255.0000,72.74,1.1638,31,1,1,1,trailing_stop,0.4594,0.5207
2025-01-22 23:00,2025-01-23 09:00,short,1.00,3298.0700,3249.5100,206.13,2.0613,40,0,1,1,trailing_stop,0.2102,0.5933
2025-01-23 08:15,2025-01-23 18:15,short,1.00,3255.0000,3210.0100,193.51,1.9351,40,0,1,1,trailing_stop,0.2464,0.5507
2025-01-23 18:45,2025-01-23 22:45,long,4.00,3203.9900,3279.5126,330.00,13.2000,16,0,0,0,take_profit,0.5779,0.6749
2025-01-23 17:00,2025-01-24 03:15,short,1.00,3220.0300,3214.2600,25.09,0.2509,41,1,1,1,trailing_stop,0.2957,1.0473
2025-01-24 05:00,2025-01-24 06:30,long,4.00,3232.1700,3308.3569,330.00,13.2000,6,0,0,0,take_profit,0.8328,0.5501
2025-01-24 04:00,2025-01-24 07:30,short,4.00,3224.4700,3346.5392,-530.00,-21.2000,14,0,0,0,stop_loss,0.6617,0.9129
2025-01-24 09:00,2025-01-24 13:45,long,1.60,3301.3800,3379.1982,330.00,5.2800,19,0,0,0,take_profit,0.3283,1.4750
2025-01-24 09:30,2025-01-24 19:45,short,4.00,3309.4000,3346.9853,-159.00,-6.3600,41,1,1,0,stop_loss,0.5277,0.5396
2025-01-24 22:45,2025-01-25 07:00,short,4.00,3399.6600,3319.5252,330.00,13.2000,33,0,0,0,take_profit,0.5346,1.0611
2025-01-25 05:30,2025-01-25 15:45,long,1.00,3332.0000,3294.1580,-159.00,-1.5900,41,1,1,0,stop_loss,0.2436,1.1195
2025-01-25 10:00,2025-01-25 19:45,long,1.00,3301.5400,3306.9100,22.77,0.2277,39,1,1,1,trailing_stop,0.2434,0.8706
2025-01-25 20:00,2025-01-26 06:00,long,1.00,3302.2100,3339.1900,156.78,1.5678,40,0,1,1,trailing_stop,0.2310,0.6168
2025-01-26 02:00,2025-01-26 09:45,short,1.60,3337.0100,3331.1800,24.46,0.3913,31,1,1,1,trailing_stop,0.3469,0.6185
2025-01-26 00:45,2025-01-26 12:00,long,1.00,3342.2700,3342.7800,2.14,0.0214,45,1,1,1,trailing_stop,0.2142,0.8366
2025-01-27 07:30,2025-01-27 13:45,long,4.00,3240.9000,3118.2088,-530.00,-21.2000,25,0,0,0,stop_loss,0.5363,0.5836
2025-01-27 08:30,2025-01-27 14:15,long,1.00,3227.3100,3105.1333,-530.00,-5.3000,23,0,0,0,stop_loss,0.2642,0.5409
2025-01-27 16:00,2025-01-27 22:45,long,1.00,3067.0100,3139.3038,330.00,3.3000,27,0,0,0,take_profit,0.2242,0.5493
2025-01-27 17:30,2025-01-27 22:45,long,4.00,3070.1100,3142.4769,330.00,13.2000,21,0,0,0,take_profit,0.5876,0.5417
2025-01-27 19:00,2025-01-28 05:00,short,1.60,3051.8000,3167.3324,-530.00,-8.4800,40,1,1,0,stop_loss,0.3758,1.1693
2025-01-27 21:30,2025-01-28 05:00,long,1.60,3110.5100,3183.8292,330.00,5.2800,30,0,0,0,take_profit,0.4796,0.5383
2025-01-28 22:30,2025-01-29 05:30,short,1.60,3162.7800,3088.2288,330.00,5.2800,28,0,0,0,take_profit,0.3271,0.8762
2025-01-28 22:45,2025-01-29 05:45,long,1.00,3172.3100,3052.2154,-530.00,-5.3000,28,0,0,0,stop_loss,0.2856,1.0508
2025-01-29 06:00,2025-01-29 14:15,long,4.00,3070.1700,3142.5383,330.00,13.2000,33,0,0,0,take_profit,0.6100,0.8895
2025-01-29 05:15,2025-01-29 15:30,short,1.60,3099.8500,3135.0554,-159.00,-2.5440,41,1,1,0,stop_loss,0.3825,0.6250
2025-01-29 17:45,2025-01-30 01:30,short,1.60,3130.3200,3121.1000,41.24,0.6598,31,1,1,1,trailing_stop,0.3122,0.5594
2025-01-30 07:00,2025-01-30 12:00,long,1.60,3138.7100,3212.6939,330.00,5.2800,20,0,0,0,take_profit,0.3496,0.5696
2025-01-30 10:00,2025-01-30 17:30,long,1.00,3144.3800,3218.4975,330.00,3.3000,30,0,0,0,take_profit,0.2114,0.9008
2025-01-30 16:15,2025-01-30 21:30,long,1.00,3192.2800,3267.5266,330.00,3.3000,21,0,0,0,take_profit,0.2679,1.1439
2025-01-30 16:00,2025-01-31 02:15,short,1.00,3182.4900,3218.6340,-159.00,-1.5900,41,1,1,0,stop_loss,0.2898,0.9273
2025-01-30 19:00,2025-01-31 06:30,short,1.00,3215.0100,3251.5233,-159.00,-1.5900,46,1,1,0,stop_loss,0.2847,0.5120
2025-01-30 23:30,2025-01-31 07:45,short,4.00,3265.9200,3247.3900,79.43,3.1773,33,1,1,1,trailing_stop,0.5337,0.7897
2025-01-30 23:45,2025-01-31 07:45,short,1.60,3255.3000,3247.3900,34.02,0.5443,32,1,1,1,trailing_stop,0.4237,0.7714
2025-01-31 02:30,2025-01-31 10:15,short,1.60,3271.6400,3258.0100,58.33,0.9332,31,1,1,1,trailing_stop,0.3084,1.0000
2025-01-31 09:00,2025-01-31 17:15,short,1.00,3262.9900,3250.3800,54.10,0.5410,33,1,1,1,trailing_stop,0.2947,0.7815
2025-02-01 00:00,2025-02-01 02:30,short,4.00,3412.4200,3331.9844,330.00,13.2000,10,0,0,0,take_profit,0.7842,0.5711
2025-02-01 02:00,2025-02-01 12:15,long,1.00,3381.5200,3343.1156,-159.00,-1.5900,41,1,1,0,stop_loss,0.2426,0.6882
2025-02-01 04:30,2025-02-01 12:15,short,1.00,3318.8700,3297.3800,90.65,0.9065,31,1,1,1,trailing_stop,0.2905,0.6777
2025-02-01 06:15,2025-02-01 16:30,long,4.00,3316.3200,3278.6561,-159.00,-6.3600,41,1,1,0,stop_loss,0.5514,0.8475
2025-02-02 01:45,2025-02-02 03:45,short,1.00,3262.2400,3185.3443,330.00,3.3000,8,0,0,0,take_profit,0.2666,0.8977
2025-02-02 04:30,2025-02-02 14:45,long,1.60,3170.9200,3134.9074,-159.00,-2.5440,41,1,1,0,stop_loss,0.3825,0.5128
2025-02-02 11:45,2025-02-02 20:00,long,1.00,3077.9700,3078.6000,2.87,0.0287,33,1,1,1,trailing_stop,0.2254,1.1254
2025-02-02 16:00,2025-02-02 23:45,short,1.60,3093.0100,3081.1900,53.50,0.8560,31,1,1,1,trailing_stop,0.3663,0.7500
2025-02-02 16:15,2025-02-03 00:45,short,1.00,3103.2700,3030.1215,330.00,3.3000,34,0,0,0,take_profit,0.2737,1.2085
2025-02-02 23:45,2025-02-03 00:45,short,1.60,3081.1900,3008.5620,330.00,5.2800,4,0,0,0,take_profit,0.3152,0.7340
2025-02-02 20:15,2025-02-03 01:30,short,1.60,3064.6500,2992.4118,330.00,5.2800,21,0,0,0,take_profit,0.4480,1.0160
2025-02-02 23:30,2025-02-03 01:45,long,4.00,3074.1100,2957.7330,-530.00,-21.2000,9,0,0,0,stop_loss,0.6204,0.5050
2025-02-03 04:15,2025-02-03 05:30,short,4.00,2969.3700,2899.3777,330.00,13.2000,5,0,0,0,take_profit,0.7631,0.5363
2025-02-03 01:45,2025-02-03 06:30,long,4.00,2972.9900,2860.4411,-530.00,-21.2000,19,0,0,0,stop_loss,0.6300,0.9393
2025-02-03 05:00,2025-02-03 06:30,long,1.60,2945.9400,2834.4151,-530.00,-8.4800,6,0,0,0,stop_loss,0.3132,0.5070
2025-02-03 06:15,2025-02-03 06:30,long,4.00,2907.6500,2797.5747,-530.00,-21.2000,1,0,0,0,stop_loss,0.6830,1.0131
2025-02-03 08:00,2025-02-03 08:30,short,4.00,2851.7700,2784.5497,330.00,13.2000,2,0,0,0,take_profit,0.8498,0.7407
2025-02-03 08:45,2025-02-03 09:30,short,4.00,2823.4900,2756.9363,330.00,13.2000,3,0,0,0,take_profit,2.0460,0.7345
2025-02-03 07:00,2025-02-03 09:45,long,4.00,2838.3100,2730.8597,-530.00,-21.2000,11,0,0,0,stop_loss,1.1385,1.1477
2025-02-03 07:15,2025-02-03 09:45,long,4.00,2810.7900,2704.3815,-530.00,-21.2000,10,0,0,0,stop_loss,1.2920,0.7405
2025-02-03 13:00,2025-02-03 14:15,long,4.00,2465.3300,2523.4414,330.00,13.2000,5,0,0,0,take_profit,0.8554,0.5992
2025-02-03 13:30,2025-02-03 15:30,short,4.00,2477.8200,2571.6232,-530.00,-21.2000,8,0,0,0,stop_loss,1.0441,0.5144
2025-02-03 14:45,2025-02-03 15:30,long,1.60,2525.6300,2585.1627,330.00,5.2800,3,0,0,0,take_profit,0.4519,1.2746
2025-02-03 14:30,2025-02-03 15:45,short,4.00,2511.1000,2606.1631,-530.00,-21.2000,5,0,0,0,stop_loss,0.8234,0.5534
2025-02-03 18:30,2025-02-03 22:15,short,1.60,2593.1400,2532.0160,330.00,5.2800,15,0,0,0,take_profit,0.3086,0.7776
2025-02-03 16:00,2025-02-03 23:15,long,4.00,2600.0000,2661.2857,330.00,13.2000,29,0,0,0,take_profit,1.3708,0.6303
2025-02-04 03:15,2025-02-04 06:00,short,1.60,2735.7800,2839.3488,-530.00,-8.4800,11,0,0,0,stop_loss,0.4611,0.7556
2025-02-04 07:00,2025-02-04 10:45,short,4.00,2883.4100,2815.4439,330.00,13.2000,15,0,0,0,take_profit,0.5137,0.9049
2025-02-04 07:15,2025-02-04 10:45,short,1.60,2868.9900,2801.3638,330.00,5.2800,14,0,0,0,take_profit,0.4672,1.0753
2025-02-04 08:00,2025-02-04 10:45,short,1.60,2873.3300,2805.6015,330.00,5.2800,11,0,0,0,take_profit,0.3677,0.6218
2025-02-04 11:30,2025-02-04 13:15,long,4.00,2806.1500,2699.9172,-530.00,-21.2000,7,0,0,0,stop_loss,0.4915,0.5767
2025-02-04 16:45,2025-02-04 19:00,long,4.00,2698.3100,2761.9130,330.00,13.2000,9,0,0,0,take_profit,1.2138,0.5572
2025-02-04 14:15,2025-02-04 20:30,short,4.00,2696.7100,2798.7997,-530.00,-21.2000,25,0,0,0,stop_loss,1.0397,0.7984
2025-02-04 15:00,2025-02-04 21:00,short,1.60,2721.1000,2824.1131,-530.00,-8.4800,24,0,0,0,stop_loss,0.3340,0.7159
2025-02-05 02:15,2025-02-05 04:00,short,1.60,2814.5400,2748.1973,330.00,5.2800,7,0,0,0,take_profit,0.3162,0.9371
2025-02-05 00:45,2025-02-05 04:15,short,1.60,2790.5700,2724.7923,330.00,5.2800,14,0,0,0,take_profit,0.3612,0.9911
2025-02-05 01:15,2025-02-05 04:15,short,4.00,2793.0700,2727.2333,330.00,13.2000,12,0,0,0,take_profit,1.6011,0.9434
2025-02-04 20:45,2025-02-05 05:00,long,1.60,2804.9900,2698.8011,-530.00,-8.4800,33,1,1,0,stop_loss,0.3170,0.8857
2025-02-05 04:15,2025-02-05 06:00,long,4.00,2738.8400,2635.1553,-530.00,-21.2000,7,0,0,0,stop_loss,0.6024,0.8969
2025-02-05 06:00,2025-02-05 07:00,long,4.00,2651.2300,2713.7233,330.00,13.2000,4,0,0,0,take_profit,0.7710,0.5680
2025-02-05 07:30,2025-02-05 17:45,short,4.00,2722.0000,2752.9141,-159.00,-6.3600,41,1,1,0,stop_loss,0.5566,1.0211
2025-02-05 08:15,2025-02-05 18:15,long,1.00,2732.9400,2773.7000,208.80,2.0880,40,0,1,1,trailing_stop,0.2622,1.2444
2025-02-05 22:15,2025-02-06 00:00,short,1.60,2818.1200,2751.6929,330.00,5.2800,7,0,0,0,take_profit,0.3219,1.0265
2025-02-05 17:00,2025-02-06 00:45,short,1.60,2781.8200,2771.7800,50.53,0.8084,31,1,1,1,trailing_stop,0.3353,0.8608
2025-02-06 01:30,2025-02-06 09:15,long,4.00,2744.9100,2809.6114,330.00,13.2000,31,0,0,0,take_profit,0.5424,0.6052
2025-02-06 04:45,2025-02-06 12:15,long,4.00,2763.0100,2828.1381,330.00,13.2000,30,0,0,0,take_profit,1.0472,0.6491
2025-02-06 03:00,2025-02-06 13:15,short,4.00,2736.3900,2767.4676,-159.00,-6.3600,41,1,1,0,stop_loss,0.8997,0.5417
2025-02-06 05:30,2025-02-06 15:45,short,4.00,2781.9900,2813.5855,-159.00,-6.3600,41,1,1,0,stop_loss,0.4850,0.5960
2025-02-06 12:00,2025-02-06 20:00,short,1.60,2815.2000,2793.0100,110.35,1.7656,32,1,1,1,trailing_stop,0.3593,0.8597
2025-02-06 17:15,2025-02-06 20:45,short,4.00,2835.5100,2768.6730,330.00,13.2000,14,0,0,0,take_profit,0.6645,0.6745
2025-02-06 22:30,2025-02-07 06:15,long,4.00,2751.0500,2662.5251,-450.50,-18.0200,31,1,1,0,stop_loss,0.5376,1.0107
2025-02-07 00:15,2025-02-07 08:15,long,4.00,2707.1000,2708.0200,4.76,0.1903,32,1,1,1,trailing_stop,0.6446,0.9123
2025-02-06 23:15,2025-02-07 09:30,long,1.60,2747.5200,2716.3160,-159.00,-2.5440,41,1,1,0,stop_loss,0.3005,1.1186
2025-02-07 05:30,2025-02-07 13:15,long,4.00,2703.5700,2709.2100,29.21,1.1682,31,1,1,1,trailing_stop,0.6223,0.7460
2025-02-07 07:45,2025-02-07 18:00,short,1.60,2686.6400,2717.1526,-159.00,-2.5440,41,1,1,0,stop_loss,0.3488,1.0406
2025-02-07 22:15,2025-02-07 23:15,short,1.00,2791.0600,2725.2707,330.00,3.3000,4,0,0,0,take_profit,0.2994,0.8123
2025-02-07 16:15,2025-02-08 00:00,short,1.00,2724.2400,2709.6900,74.77,0.7477,31,1,1,1,trailing_stop,0.2529,0.6297
2025-02-07 21:45,2025-02-08 00:00,short,4.00,2776.0100,2710.5755,330.00,13.2000,9,0,0,0,take_profit,0.7754,0.6171
2025-02-08 05:15,2025-02-08 08:15,long,4.00,2594.3400,2655.4923,330.00,13.2000,12,0,0,0,take_profit,0.6025,0.5722
2025-02-08 14:15,2025-02-08 22:00,short,1.00,2629.1700,2621.5100,40.79,0.4079,31,1,1,1,trailing_stop,0.2168,0.5792
2025-02-08 15:15,2025-02-08 23:00,long,1.60,2611.9600,2618.7800,36.55,0.5849,31,1,1,1,trailing_stop,0.4289,0.6283
2025-02-08 16:00,2025-02-09 01:30,long,1.60,2623.1000,2626.4700,17.99,0.2878,38,1,1,1,trailing_stop,0.3212,0.7732
2025-02-08 20:00,2025-02-09 06:15,short,1.00,2607.0400,2636.6485,-159.00,-1.5900,41,1,1,0,stop_loss,0.2809,0.8552
2025-02-09 13:30,2025-02-10 01:45,long,1.00,2664.4800,2634.2191,-159.00,-1.5900,49,1,1,0,stop_loss,0.2296,0.7533
2025-02-10 07:45,2025-02-10 09:45,short,1.60,2627.1800,2565.2536,330.00,5.2800,8,0,0,0,take_profit,0.3574,0.5011
2025-02-10 06:00,2025-02-10 13:45,short,1.60,2565.1900,2647.7341,-450.50,-7.2080,31,1,1,0,stop_loss,0.4179,1.1961
2025-02-10 06:45,2025-02-10 17:00,short,4.00,2615.7700,2645.4777,-159.00,-6.3600,41,1,1,0,stop_loss,2.1132,0.5530
2025-02-10 22:00,2025-02-11 05:45,long,4.00,2658.0000,2664.3400,33.39,1.3357,31,1,1,1,trailing_stop,0.8242,0.9032
2025-02-10 23:15,2025-02-11 07:00,long,1.60,2651.7500,2657.5800,30.78,0.4925,31,1,1,1,trailing_stop,0.3180,0.8944
2025-02-11 02:45,2025-02-11 12:30,long,1.00,2683.2200,2688.0300,25.10,0.2510,39,1,1,1,trailing_stop,0.2548,0.8406
2025-02-11 20:30,2025-02-12 03:30,long,1.60,2689.4300,2587.6159,-530.00,-8.4800,28,0,0,0,stop_loss,0.3248,0.5257
2025-02-11 22:00,2025-02-12 08:15,long,4.00,2650.2500,2620.1507,-159.00,-6.3600,41,1,1,0,stop_loss,1.0959,0.5427
2025-02-12 01:30,2025-02-12 11:45,long,1.60,2638.5400,2608.5737,-159.00,-2.5440,41,1,1,0,stop_loss,0.3710,1.0480
2025-02-12 04:45,2025-02-12 13:00,long,1.60,2598.4400,2603.1700,25.48,0.4078,33,1,1,1,trailing_stop,0.3135,0.8086
2025-02-12 07:30,2025-02-12 17:45,short,1.00,2600.8100,2630.3478,-159.00,-1.5900,41,1,1,0,stop_loss,0.2930,1.0381
2025-02-12 08:15,2025-02-12 19:45,short,1.00,2605.7800,2635.3742,-159.00,-1.5900,46,1,1,0,stop_loss,0.2901,0.5775
2025-02-12 12:00,2025-02-12 21:15,long,1.60,2593.5000,2654.6325,330.00,5.2800,37,0,0,0,take_profit,0.4084,0.5910
2025-02-12 21:00,2025-02-13 04:00,long,1.00,2633.0600,2695.1250,330.00,3.3000,28,0,0,0,take_profit,0.2940,0.6000
2025-02-12 23:15,2025-02-13 06:15,short,4.00,2598.1000,2696.4566,-530.00,-21.2000,28,0,0,0,stop_loss,0.6717,0.9250
2025-02-12 23:30,2025-02-13 06:15,short,4.00,2607.4900,2706.2021,-530.00,-21.2000,27,0,0,0,stop_loss,0.6255,0.5771
2025-02-13 05:15,2025-02-13 06:30,short,1.60,2681.8300,2783.3564,-530.00,-8.4800,5,0,0,0,stop_loss,0.3163,0.5254
2025-02-13 05:45,2025-02-13 06:30,short,1.60,2682.3100,2783.8546,-530.00,-8.4800,3,0,0,0,stop_loss,0.3762,0.9514
2025-02-13 13:00,2025-02-13 23:15,long,1.60,2715.9600,2685.1145,-159.00,-2.5440,41,1,1,0,stop_loss,0.3391,0.5907
2025-02-14 03:15,2025-02-14 10:00,long,4.00,2638.6900,2700.8877,330.00,13.2000,27,0,0,0,take_profit,0.6899,1.0494
2025-02-14 02:30,2025-02-14 12:45,short,1.60,2624.8900,2654.7013,-159.00,-2.5440,41,1,1,0,stop_loss,0.3571,0.5470
2025-02-14 08:30,2025-02-14 18:45,short,1.60,2668.6400,2698.9481,-159.00,-2.5440,41,1,1,0,stop_loss,0.3964,0.8165
2025-02-14 08:45,2025-02-14 18:45,long,1.60,2675.2700,2703.2900,146.63,2.3461,40,0,1,1,trailing_stop,0.3223,0.7671
2025-02-14 11:00,2025-02-14 18:45,long,1.00,2694.9900,2703.2900,43.12,0.4312,31,1,1,1,trailing_stop,0.2791,0.5950
2025-02-14 17:15,2025-02-15 03:30,short,1.00,2709.2800,2740.0497,-159.00,-1.5900,41,1,1,0,stop_loss,0.2713,0.5177
2025-02-15 02:00,2025-02-15 05:00,short,4.00,2784.3100,2718.6798,330.00,13.2000,12,0,0,0,take_profit,0.7504,0.5010
2025-02-14 21:45,2025-02-15 10:00,short,1.60,2701.2100,2731.8880,-159.00,-2.5440,49,1,1,0,stop_loss,0.3430,0.7524
2025-02-15 07:00,2025-02-15 14:45,short,1.00,2724.9500,2709.3800,79.99,0.7999,31,1,1,1,trailing_stop,0.2785,0.9157
2025-02-15 06:45,2025-02-15 22:30,long,4.00,2718.0000,2687.1313,-159.00,-6.3600,63,1,1,0,stop_loss,0.5001,0.5540
2025-02-16 10:15,2025-02-16 18:15,long,1.00,2698.4900,2703.8000,27.55,0.2755,32,1,1,1,trailing_stop,0.2626,0.7602
2025-02-17 03:00,2025-02-17 14:00,long,1.00,2674.1900,2680.1900,31.41,0.3141,44,1,1,1,trailing_stop,0.2162,0.9187
2025-02-17 06:30,2025-02-17 14:15,long,1.60,2672.3700,2679.5300,37.51,0.6002,31,1,1,1,trailing_stop,0.3232,0.5680
2025-02-17 09:30,2025-02-17 18:15,short,1.00,2673.4100,2774.6177,-530.00,-5.3000,35,1,1,0,stop_loss,0.2536,0.9867
2025-02-17 23:00,2025-02-17 23:45,short,4.00,2816.2200,2749.8377,330.00,13.2000,3,0,0,0,take_profit,0.6369,0.5797
2025-02-18 00:30,2025-02-18 12:15,long,4.00,2736.6500,2705.5695,-159.00,-6.3600,47,1,1,0,stop_loss,0.6367,0.5006
2025-02-18 07:45,2025-02-18 18:00,long,1.60,2744.0500,2712.8854,-159.00,-2.5440,41,1,1,0,stop_loss,0.3455,0.7418
2025-02-18 12:30,2025-02-18 22:00,long,4.00,2705.8500,2713.2800,38.44,1.5377,38,1,1,1,trailing_stop,0.6322,0.5175
2025-02-18 10:45,2025-02-18 22:15,long,1.60,2713.4900,2719.3000,29.98,0.4796,46,1,1,1,trailing_stop,0.3566,0.5447
2025-02-18 22:15,2025-02-19 00:30,short,1.60,2719.3000,2655.2022,330.00,5.2800,9,0,0,0,take_profit,0.3807,0.5850
2025-02-18 20:00,2025-02-19 01:15,short,1.00,2685.8100,2622.5016,330.00,3.3000,21,0,0,0,take_profit,0.2506,0.9733
2025-02-18 23:45,2025-02-19 10:00,long,1.60,2673.7000,2678.2000,23.56,0.3770,41,1,1,1,trailing_stop,0.3108,1.0481
2025-02-19 02:45,2025-02-19 13:00,short,1.60,2631.7200,2661.6088,-159.00,-2.5440,41,1,1,0,stop_loss,0.4052,0.8641
